,Close,High,Low,Open,Volume,Dividends,Stock Splits
2023-05-08,429.46,437.92,429.1,435.37,418200,0.0,0.0
2023-05-09,429.53,432.23,428.13,430.2,462200,0.0,0.0
2023-05-10,430.23,432.14,426.02,430.29,559600,0.0,0.0
2023-05-11,423.25,427.59,420.66,426.22,698900,0.0,0.0
2023-05-12,426.08,429.04,422.21,424.46,749400,0.0,0.0
2023-05-15,426.67,427.36,423.4,426.07,491000,0.0,0.0
2023-05-16,423.04,427.61,422.87,427.27,448800,0.0,0.0
2023-05-17,434.41,435.44,424.93,426.31,758300,0.0,0.0
2023-05-18,430.78,434.0,425.1,433.18,518500,0.0,0.0
2023-05-19,430.5,433.4,428.05,432.49,463500,0.0,0.0
2023-05-22,430.27,432.31,425.77,429.31,508700,0.0,0.0
2023-05-23,430.23,432.98,427.54,428.42,578300,0.0,0.0
2023-05-24,428.68,433.45,428.62,430.23,664600,0.0,0.0
2023-05-25,420.98,427.24,416.7,425.66,910600,0.0,0.0
2023-05-26,427.5,430.61,421.94,421.94,865000,1.87,0.0
2023-05-30,427.34,430.23,421.65,424.15,875900,0.0,0.0
2023-05-31,424.74,430.46,423.89,427.0,1500800,0.0,0.0
2023-06-01,427.68,428.38,422.83,425.99,792500,0.0,0.0
2023-06-02,432.87,436.09,427.91,431.01,1025000,0.0,0.0
2023-06-05,434.55,435.95,431.13,435.95,843900,0.0,0.0
2023-06-06,437.04,438.27,433.21,436.45,696000,0.0,0.0
2023-06-07,442.16,443.28,433.28,436.83,814100,0.0,0.0
2023-06-08,444.22,446.54,441.23,442.54,630300,0.0,0.0
2023-06-09,443.04,448.36,442.98,445.18,640800,0.0,0.0
2023-06-12,442.31,442.75,437.17,442.75,781800,0.0,0.0
2023-06-13,440.01,442.62,434.17,439.06,609800,0.0,0.0
2023-06-14,436.84,442.24,435.14,439.76,510200,0.0,0.0
2023-06-15,441.69,443.55,435.73,438.59,544600,0.0,0.0
2023-06-16,447.03,447.58,441.42,441.91,1179000,0.0,0.0
2023-06-20,443.12,449.31,442.88,447.62,510200,0.0,0.0
2023-06-21,451.05,451.21,442.96,443.01,495300,0.0,0.0
2023-06-22,446.75,449.61,444.56,449.57,454400,0.0,0.0
2023-06-23,442.84,448.75,441.45,446.83,554700,0.0,0.0
2023-06-26,436.96,438.82,431.87,438.49,744200,0.0,0.0
2023-06-27,437.37,440.29,434.34,437.17,535200,0.0,0.0
2023-06-28,431.73,439.44,429.79,437.71,618800,0.0,0.0
2023-06-29,440.08,440.29,431.48,431.83,531200,0.0,0.0
2023-06-30,444.55,448.16,438.8,441.96,765300,0.0,0.0
2023-07-03,446.85,447.51,441.05,441.92,239600,0.0,0.0
2023-07-05,447.72,448.28,441.93,446.53,369300,0.0,0.0
2023-07-06,444.72,449.31,442.83,447.13,673800,0.0,0.0
2023-07-07,441.28,444.58,439.64,443.76,577500,0.0,0.0
2023-07-10,441.41,444.3,440.22,441.41,494600,0.0,0.0
2023-07-11,449.37,450.59,441.98,442.7,688100,0.0,0.0
2023-07-12,442.16,450.1,441.99,450.05,691000,0.0,0.0
2023-07-13,445.75,446.65,439.63,441.12,552600,0.0,0.0
2023-07-14,439.51,444.97,438.64,444.69,604300,0.0,0.0
2023-07-17,443.02,445.72,438.25,440.71,861500,0.0,0.0
2023-07-18,431.75,449.27,429.62,445.41,1263100,0.0,0.0
2023-07-19,431.36,434.82,427.82,431.5,933600,0.0,0.0
2023-07-20,443.14,443.92,432.25,436.48,978200,0.0,0.0
2023-07-21,442.22,445.77,440.74,442.9,593300,0.0,0.0
2023-07-24,441.04,444.09,440.25,442.7,551400,0.0,0.0
2023-07-25,445.9,446.0,433.09,434.46,846300,0.0,0.0
2023-07-26,445.87,448.47,442.81,445.88,896200,0.0,0.0
2023-07-27,434.31,435.95,420.95,431.79,1719600,0.0,0.0
2023-07-28,438.58,441.23,434.5,434.85,1127000,0.0,0.0
2023-07-31,434.01,439.38,431.57,439.38,1031000,0.0,0.0
2023-08-01,437.08,438.56,434.01,434.88,576700,0.0,0.0
2023-08-02,436.42,437.37,433.4,436.83,830300,0.0,0.0
2023-08-03,431.68,436.93,430.71,436.15,758500,0.0,0.0
2023-08-04,427.71,433.79,426.86,433.06,583900,0.0,0.0
2023-08-07,425.88,428.51,422.42,427.06,1289300,0.0,0.0
2023-08-08,422.21,427.59,421.64,425.23,664800,0.0,0.0
2023-08-09,424.8,426.77,421.78,422.31,1547800,0.0,0.0
2023-08-10,419.65,424.01,419.03,423.62,800500,0.0,0.0
2023-08-11,420.41,421.98,419.06,419.65,733800,0.0,0.0
2023-08-14,418.85,422.2,418.42,420.58,516700,0.0,0.0
2023-08-15,412.72,417.84,411.32,417.23,583700,0.0,0.0
2023-08-16,416.74,417.97,412.05,412.05,518200,0.0,0.0
2023-08-17,418.57,421.58,417.53,417.6,576200,0.0,0.0
2023-08-18,419.55,426.74,417.55,417.56,716300,0.0,0.0
2023-08-21,422.98,423.99,418.48,418.57,542400,0.0,0.0
2023-08-22,426.92,427.4,423.29,423.77,597900,0.0,0.0
2023-08-23,423.79,429.15,422.67,428.11,558700,0.0,0.0
2023-08-24,421.51,426.88,421.45,423.49,518300,0.0,0.0
2023-08-25,420.77,424.39,419.74,423.61,436500,1.87,0.0
2023-08-28,422.33,422.51,419.76,420.56,505300,0.0,0.0
2023-08-29,421.26,422.37,417.29,421.12,541100,0.0,0.0
2023-08-30,425.91,427.08,422.18,422.4,478700,0.0,0.0
2023-08-31,424.23,428.49,424.2,427.08,503600,0.0,0.0
2023-09-01,426.71,428.17,425.98,426.33,423900,0.0,0.0
2023-09-05,422.26,426.98,422.18,426.11,470400,0.0,0.0
2023-09-06,414.97,423.19,414.78,422.76,602500,0.0,0.0
2023-09-07,422.17,422.62,416.93,416.93,718500,0.0,0.0
2023-09-08,414.07,422.02,412.34,422.02,767900,0.0,0.0
2023-09-11,416.31,416.41,408.19,414.65,843300,0.0,0.0
2023-09-12,415.41,417.49,413.15,414.86,581600,0.0,0.0
2023-09-13,417.59,423.1,415.83,417.29,472700,0.0,0.0
2023-09-14,423.48,423.59,415.5,416.3,543900,0.0,0.0
2023-09-15,424.62,426.83,422.64,423.61,1033200,0.0,0.0
2023-09-18,431.51,433.55,426.13,426.95,692600,0.0,0.0
2023-09-19,427.05,432.63,426.64,431.26,597100,0.0,0.0
2023-09-20,431.18,434.78,426.73,428.48,432700,0.0,0.0
2023-09-21,428.17,432.05,427.83,430.71,767900,0.0,0.0
2023-09-22,416.21,427.11,415.72,425.63,850400,0.0,0.0
2023-09-25,416.87,420.2,411.53,414.66,676600,0.0,0.0
2023-09-26,417.85,418.17,413.0,415.31,617500,0.0,0.0
2023-09-27,428.3,429.08,418.31,418.57,987000,0.0,0.0
2023-09-28,430.51,434.16,429.65,432.36,997400,0.0,0.0
2023-09-29,431.19,433.48,429.19,430.9,790100,0.0,0.0
2023-10-02,433.18,436.63,431.4,431.4,889300,0.0,0.0
2023-10-03,425.43,434.5,424.79,433.17,844500,0.0,0.0
2023-10-04,413.65,422.92,411.53,421.98,900200,0.0,0.0
2023-10-05,411.48,415.58,411.27,413.53,792100,0.0,0.0
2023-10-06,414.58,416.62,406.08,410.43,947700,0.0,0.0
2023-10-09,461.96,464.78,439.55,440.8,2864300,0.0,0.0
2023-10-10,455.61,465.27,453.17,464.17,1383600,0.0,0.0
2023-10-11,463.69,464.93,456.77,457.69,865800,0.0,0.0
2023-10-12,467.55,469.61,461.44,464.31,1084200,0.0,0.0
2023-10-13,480.13,480.95,470.53,472.52,1464500,0.0,0.0
2023-10-16,479.07,484.88,472.71,482.11,959900,0.0,0.0
2023-10-17,479.0,486.73,473.99,477.83,1175500,0.0,0.0
2023-10-18,480.72,485.85,478.3,482.92,740200,0.0,0.0
2023-10-19,479.92,483.34,477.66,478.59,672000,0.0,0.0
2023-10-20,475.77,484.65,475.67,482.06,920400,0.0,0.0
2023-10-23,470.77,477.92,470.61,476.32,802000,0.0,0.0
2023-10-24,468.65,477.18,468.2,474.31,771700,0.0,0.0
2023-10-25,473.38,476.35,470.22,472.54,1062100,0.0,0.0
2023-10-26,468.01,481.94,464.32,476.55,1545600,0.0,0.0
2023-10-27,463.39,468.73,459.31,465.28,805700,0.0,0.0
2023-10-30,459.09,465.28,457.84,463.98,1032600,0.0,0.0
2023-10-31,461.79,462.25,454.35,460.71,1089700,0.0,0.0
2023-11-01,458.68,465.04,457.59,465.04,841000,0.0,0.0
2023-11-02,466.04,466.36,454.21,455.8,1353400,0.0,0.0
2023-11-03,460.96,467.24,460.51,466.07,785700,0.0,0.0
2023-11-06,461.37,464.67,460.09,462.95,636800,0.0,0.0
2023-11-07,458.13,463.62,455.26,463.62,1009700,0.0,0.0
2023-11-08,451.06,459.98,450.12,458.1,952700,0.0,0.0
2023-11-09,451.66,452.99,447.81,451.82,971300,0.0,0.0
2023-11-10,453.79,454.74,448.97,452.11,758500,0.0,0.0
2023-11-13,454.88,456.67,452.58,454.54,1020300,0.0,0.0
2023-11-14,457.28,459.09,451.15,453.53,1064800,0.0,0.0
2023-11-15,455.48,458.27,453.29,456.47,649600,0.0,0.0
2023-11-16,454.39,457.53,453.38,456.62,429900,0.0,0.0
2023-11-17,454.68,456.73,453.74,454.84,519800,0.0,0.0
2023-11-20,456.29,458.35,453.4,455.02,594200,0.0,0.0
2023-11-21,461.44,462.37,453.05,456.29,449000,0.0,0.0
2023-11-22,461.81,463.27,458.19,459.12,589900,0.0,0.0
2023-11-24,463.72,465.77,462.55,463.7,191200,1.87,0.0
2023-11-27,460.64,463.02,457.85,463.02,482200,0.0,0.0
2023-11-28,462.3,465.73,461.05,462.74,550500,0.0,0.0
2023-11-29,459.67,463.61,456.75,462.5,554500,0.0,0.0
2023-11-30,467.3,468.39,460.64,461.45,701300,0.0,0.0
2023-12-01,471.9,472.63,467.25,468.5,696100,0.0,0.0
2023-12-04,472.38,472.61,467.1,470.57,1079100,0.0,0.0
2023-12-05,468.72,472.48,467.41,472.48,637000,0.0,0.0
2023-12-06,472.34,473.18,467.34,467.34,446300,0.0,0.0
2023-12-07,469.58,475.65,468.46,474.24,530500,0.0,0.0
2023-12-08,468.37,471.9,467.49,470.8,411300,0.0,0.0
2023-12-11,470.84,472.97,469.02,469.08,429300,0.0,0.0
2023-12-12,471.32,473.72,469.57,471.61,379400,0.0,0.0
2023-12-13,476.98,478.35,471.05,472.48,778300,0.0,0.0
2023-12-14,455.99,472.06,454.05,471.65,1205400,0.0,0.0
2023-12-15,453.42,454.82,447.47,452.98,1746200,0.0,0.0
2023-12-18,457.72,459.03,452.89,454.62,757900,0.0,0.0
2023-12-19,456.48,459.59,454.93,457.34,600000,0.0,0.0
2023-12-20,449.59,456.17,449.57,455.05,598400,0.0,0.0
2023-12-21,451.62,454.24,450.7,451.01,484000,0.0,0.0
2023-12-22,455.46,457.73,453.81,453.81,362300,0.0,0.0
2023-12-26,456.81,458.05,454.75,454.9,420000,0.0,0.0
2023-12-27,456.54,458.14,454.94,455.24,378400,0.0,0.0
2023-12-28,457.97,459.67,455.53,455.73,387700,0.0,0.0
2023-12-29,460.39,461.17,457.32,458.49,403400,0.0,0.0
2024-01-02,462.31,468.48,459.54,461.42,742500,0.0,0.0
2024-01-03,467.02,475.82,463.05,466.59,773500,0.0,0.0
2024-01-04,463.92,475.77,463.84,473.34,791600,0.0,0.0
2024-01-05,462.11,464.9,459.47,464.9,511500,0.0,0.0
2024-01-08,467.39,467.53,457.51,458.32,658900,0.0,0.0
2024-01-09,464.41,469.91,462.22,467.43,617500,0.0,0.0
2024-01-10,464.14,469.18,463.31,464.19,499300,0.0,0.0
2024-01-11,459.6,465.22,457.63,464.79,544600,0.0,0.0
2024-01-12,473.12,473.49,461.01,461.01,701200,0.0,0.0
2024-01-16,469.99,474.19,468.15,473.53,734600,0.0,0.0
2024-01-17,466.04,474.91,465.74,469.44,612100,0.0,0.0
2024-01-18,466.77,468.34,460.77,467.28,875800,0.0,0.0
2024-01-19,462.69,467.5,461.59,467.5,1369200,0.0,0.0
2024-01-22,458.9,462.98,458.57,461.65,871200,0.0,0.0
2024-01-23,460.17,463.1,457.13,458.82,1083800,0.0,0.0
2024-01-24,456.24,465.16,455.15,458.9,1194800,0.0,0.0
2024-01-25,427.36,441.57,418.95,439.21,2293200,0.0,0.0
2024-01-26,430.71,432.0,424.38,428.53,1147600,0.0,0.0
2024-01-29,431.05,435.23,427.95,432.72,857100,0.0,0.0
2024-01-30,436.16,437.69,430.09,435.67,2324800,0.0,0.0
2024-01-31,439.36,442.26,437.18,438.01,3213800,0.0,0.0
2024-02-01,438.83,440.36,435.37,439.37,2179400,0.0,0.0
2024-02-02,439.19,440.33,434.19,438.4,1616400,0.0,0.0
2024-02-05,434.96,438.44,432.95,436.58,1656000,0.0,0.0
2024-02-06,440.75,442.47,433.64,434.68,587900,0.0,0.0
2024-02-07,446.39,446.42,440.75,440.75,748100,0.0,0.0
2024-02-08,443.75,446.63,442.36,445.36,527800,0.0,0.0
2024-02-09,447.39,448.02,443.06,444.63,906700,0.0,0.0
2024-02-12,444.0,448.1,443.84,447.47,723400,0.0,0.0
2024-02-13,438.78,448.04,435.81,446.25,1020200,0.0,0.0
2024-02-14,438.98,442.55,435.67,440.09,1002200,0.0,0.0
2024-02-15,442.55,444.18,439.06,439.85,974700,0.0,0.0
2024-02-16,443.5,445.37,440.59,442.92,1016300,0.0,0.0
2024-02-20,446.4,452.92,445.35,445.72,1367700,0.0,0.0
2024-02-21,452.39,453.46,446.25,447.15,1284700,0.0,0.0
2024-02-22,449.48,451.84,444.04,451.09,1801300,0.0,0.0
2024-02-23,455.33,455.78,449.84,450.12,574600,1.87,0.0
2024-02-26,453.59,459.92,453.14,456.49,618600,0.0,0.0
2024-02-27,452.63,453.52,448.32,451.85,421100,0.0,0.0
2024-02-28,453.21,456.3,451.49,453.86,535600,0.0,0.0
2024-02-29,455.25,455.73,449.71,452.64,927200,0.0,0.0
2024-03-01,449.21,455.23,448.14,455.23,1272600,0.0,0.0
2024-03-04,454.32,455.46,449.75,450.29,692700,0.0,0.0
2024-03-05,452.53,458.77,452.23,457.43,1450500,0.0,0.0
2024-03-06,455.3,458.04,452.15,452.43,546100,0.0,0.0
2024-03-07,450.69,453.84,448.58,453.46,796300,0.0,0.0
2024-03-08,453.75,454.14,447.47,449.32,475600,0.0,0.0
2024-03-11,453.5,456.46,452.62,453.73,552500,0.0,0.0
2024-03-12,453.1,455.13,448.84,450.84,1213600,0.0,0.0
2024-03-13,452.5,456.42,452.3,452.82,698500,0.0,0.0
2024-03-14,455.09,455.62,451.51,452.27,669900,0.0,0.0
2024-03-15,455.97,458.58,452.15,452.15,1000000,0.0,0.0
2024-03-18,456.6,457.72,453.31,455.23,540800,0.0,0.0
2024-03-19,461.63,461.65,456.84,459.18,726800,0.0,0.0
2024-03-20,464.86,465.51,460.78,462.77,617300,0.0,0.0
2024-03-21,461.64,467.63,461.45,466.04,798000,0.0,0.0
2024-03-22,462.89,465.39,461.75,463.1,615400,0.0,0.0
2024-03-25,463.45,466.09,462.06,465.42,446900,0.0,0.0
2024-03-26,464.03,467.14,462.74,463.63,503900,0.0,0.0
2024-03-27,471.39,471.91,466.05,466.91,823100,0.0,0.0
2024-03-28,472.67,474.74,472.02,473.01,632500,0.0,0.0
2024-04-01,465.45,472.83,465.03,472.4,794700,0.0,0.0
2024-04-02,460.52,468.06,459.19,466.18,801700,0.0,0.0
2024-04-03,451.29,461.75,451.09,459.51,1271600,0.0,0.0
2024-04-04,453.73,458.84,449.9,452.27,2219400,0.0,0.0
2024-04-05,448.81,453.28,446.84,451.79,1448700,0.0,0.0
2024-04-08,450.65,452.23,449.12,450.41,1509600,0.0,0.0
2024-04-09,448.97,449.41,444.79,447.16,855400,0.0,0.0
2024-04-10,452.18,453.02,444.14,446.94,983100,0.0,0.0
2024-04-11,452.1,454.18,449.09,450.88,692800,0.0,0.0
2024-04-12,450.4,462.35,450.12,456.25,1045500,0.0,0.0
2024-04-15,445.64,458.8,440.64,456.18,2007800,0.0,0.0
2024-04-16,444.72,450.44,444.42,447.41,953200,0.0,0.0
2024-04-17,446.39,448.17,442.83,447.25,818200,0.0,0.0
2024-04-18,446.84,450.99,444.25,444.25,846300,0.0,0.0
2024-04-19,456.79,457.7,447.4,449.89,1213900,0.0,0.0
2024-04-22,465.09,466.54,456.29,459.11,1006300,0.0,0.0
2024-04-23,468.74,470.8,464.52,467.65,1365400,0.0,0.0
2024-04-24,468.63,471.15,464.89,469.15,1124100,0.0,0.0
2024-04-25,481.95,484.46,459.18,462.9,1365400,0.0,0.0
2024-04-26,474.44,482.24,471.73,481.46,1371900,0.0,0.0
2024-04-29,480.14,480.2,474.74,475.48,714400,0.0,0.0
2024-04-30,478.96,481.95,477.48,480.36,909000,0.0,0.0
2024-05-01,480.28,484.14,477.36,479.05,1157300,0.0,0.0
2024-05-02,469.06,482.37,468.4,478.84,1373000,0.0,0.0
2024-05-03,463.22,471.55,459.41,469.7,1443400,0.0,0.0
2024-05-06,462.99,465.36,461.46,464.46,862300,0.0,0.0
2024-05-07,467.82,468.91,463.09,464.8,734300,0.0,0.0
2024-05-08,465.71,469.81,465.46,468.67,866600,0.0,0.0
2024-05-09,467.51,468.58,465.64,465.64,868900,0.0,0.0
2024-05-10,468.86,470.34,466.51,468.33,579000,0.0,0.0
2024-05-13,470.69,474.72,469.25,469.25,507000,0.0,0.0
2024-05-14,468.14,473.21,467.92,471.77,505700,0.0,0.0
2024-05-15,463.77,467.31,460.5,465.95,682300,0.0,0.0
2024-05-16,464.8,466.51,461.78,464.44,842400,0.0,0.0
2024-05-17,464.34,465.97,462.35,465.97,966700,0.0,0.0
2024-05-20,463.07,466.18,462.23,466.0,689400,0.0,0.0
2024-05-21,466.0,468.03,462.71,464.83,579600,0.0,0.0
2024-05-22,468.75,469.39,464.47,465.08,556400,0.0,0.0
2024-05-23,461.36,469.11,460.41,466.17,947100,0.0,0.0
2024-05-24,462.63,463.72,461.08,461.66,420800,2.06,0.0
2024-05-28,451.79,461.34,451.36,461.34,848400,0.0,0.0
2024-05-29,442.76,450.07,442.56,449.91,1340700,0.0,0.0
2024-05-30,442.89,446.5,441.21,444.83,1257000,0.0,0.0
2024-05-31,447.1,448.25,441.7,442.67,2867200,0.0,0.0
2024-06-03,445.67,449.71,445.19,445.54,1085600,0.0,0.0
2024-06-04,444.74,446.59,443.71,445.63,530700,0.0,0.0
2024-06-05,438.77,444.53,437.71,444.02,993800,0.0,0.0
2024-06-06,441.16,442.74,437.91,438.8,673500,0.0,0.0
2024-06-07,436.46,442.22,436.24,440.24,716600,0.0,0.0
2024-06-10,432.22,438.27,431.53,436.42,1013900,0.0,0.0
2024-06-11,426.32,432.45,425.48,430.72,1385000,0.0,0.0
2024-06-12,423.67,428.79,420.95,426.73,1326200,0.0,0.0
2024-06-13,419.97,423.34,416.83,423.11,1393800,0.0,0.0
2024-06-14,420.64,420.66,415.19,418.65,1085600,0.0,0.0
2024-06-17,426.28,427.53,418.75,419.6,1033400,0.0,0.0
2024-06-18,422.36,429.37,421.49,426.79,963100,0.0,0.0
2024-06-20,430.94,433.24,422.1,422.1,863800,0.0,0.0
2024-06-21,428.57,430.0,423.54,428.23,1888800,0.0,0.0
2024-06-24,427.16,434.14,425.35,430.37,1077500,0.0,0.0
2024-06-25,424.99,428.05,424.94,427.4,724400,0.0,0.0
2024-06-26,427.98,429.7,423.63,426.83,779500,0.0,0.0
2024-06-27,431.37,434.04,428.47,429.02,981600,0.0,0.0
2024-06-28,432.4,434.53,430.42,432.76,1103100,0.0,0.0
2024-07-01,431.46,436.91,429.7,434.04,719100,0.0,0.0
2024-07-02,433.81,433.92,430.13,431.18,504000,0.0,0.0
2024-07-03,433.53,434.94,431.31,433.42,304000,0.0,0.0
2024-07-05,431.19,433.53,428.97,433.53,436700,0.0,0.0
2024-07-08,426.75,432.58,425.91,431.61,727900,0.0,0.0
2024-07-09,420.28,426.89,420.23,426.5,910300,0.0,0.0
2024-07-10,422.77,423.12,419.25,419.25,717700,0.0,0.0
2024-07-11,428.5,429.67,421.2,421.6,761200,0.0,0.0
2024-07-12,428.72,434.13,428.12,431.46,692100,0.0,0.0
2024-07-15,428.4,432.9,427.56,430.48,624400,0.0,0.0
2024-07-16,431.62,432.5,427.69,427.7,641300,0.0,0.0
2024-07-17,436.59,438.23,430.41,431.17,1140100,0.0,0.0
2024-07-18,436.03,442.23,433.88,433.88,891200,0.0,0.0
2024-07-19,434.38,438.95,431.26,438.95,720000,0.0,0.0
2024-07-22,434.53,435.3,431.57,434.04,790700,0.0,0.0
2024-07-23,438.7,440.03,433.44,435.86,681200,0.0,0.0
2024-07-24,438.52,442.32,433.46,440.82,1301000,0.0,0.0
2024-07-25,466.74,468.98,455.19,457.18,2050800,0.0,0.0
2024-07-26,476.39,480.51,468.27,473.67,1164600,0.0,0.0
2024-07-29,473.41,478.61,471.37,477.14,877300,0.0,0.0
2024-07-30,482.77,485.08,471.15,472.7,745000,0.0,0.0
2024-07-31,480.38,485.4,478.92,482.58,1454400,0.0,0.0
2024-08-01,489.35,490.62,479.48,481.85,997800,0.0,0.0
2024-08-02,490.53,500.89,481.75,491.94,1045600,0.0,0.0
2024-08-05,488.62,502.71,482.33,493.43,967500,0.0,0.0
2024-08-06,482.57,491.47,482.01,489.22,741500,0.0,0.0
2024-08-07,485.76,491.02,476.77,479.43,739800,0.0,0.0
2024-08-08,487.32,491.29,480.91,483.7,544400,0.0,0.0
2024-08-09,490.32,491.82,483.04,488.46,519100,0.0,0.0
2024-08-12,497.58,498.6,488.0,491.46,922800,0.0,0.0
2024-08-13,498.29,498.42,492.41,497.41,781000,0.0,0.0
2024-08-14,500.89,503.4,496.75,497.39,720100,0.0,0.0
2024-08-15,499.6,501.13,497.24,500.52,611800,0.0,0.0
2024-08-16,502.54,503.6,498.03,500.32,580300,0.0,0.0
2024-08-19,500.76,504.33,499.42,502.63,344300,0.0,0.0
2024-08-20,503.91,503.93,496.45,500.39,452900,0.0,0.0
2024-08-21,502.74,505.27,500.76,504.77,527300,0.0,0.0
2024-08-22,505.48,507.7,502.09,502.09,500800,0.0,0.0
2024-08-23,505.2,506.25,501.13,505.85,554900,0.0,0.0
2024-08-26,507.83,508.17,504.67,506.21,515000,0.0,0.0
2024-08-27,508.27,509.73,503.87,507.88,434000,0.0,0.0
2024-08-28,509.38,513.27,505.99,511.36,638700,0.0,0.0
2024-08-29,515.12,517.28,508.03,509.82,509500,0.0,0.0
2024-08-30,518.95,519.36,511.97,512.3,712700,0.0,0.0
2024-09-03,520.49,524.44,518.32,520.45,810700,2.06,0.0
2024-09-04,521.47,526.53,518.01,521.8,580100,0.0,0.0
2024-09-05,517.2,523.58,514.15,522.53,384300,0.0,0.0
2024-09-06,512.83,520.69,512.56,517.2,535700,0.0,0.0
2024-09-09,522.0,522.89,514.82,514.82,642000,0.0,0.0
2024-09-10,517.78,524.79,517.13,523.3,561500,0.0,0.0
2024-09-11,513.75,516.26,505.99,515.29,650200,0.0,0.0
2024-09-12,516.35,516.86,510.43,510.43,473600,0.0,0.0
2024-09-13,517.59,519.33,513.91,515.16,292800,0.0,0.0
2024-09-16,519.07,525.28,517.35,521.95,338500,0.0,0.0
2024-09-17,518.55,519.71,511.06,512.83,423000,0.0,0.0
2024-09-18,519.43,524.5,514.76,518.55,532600,0.0,0.0
2024-09-19,520.06,520.96,515.26,520.53,468400,0.0,0.0
2024-09-20,522.92,524.6,516.04,518.89,1330400,0.0,0.0
2024-09-23,530.89,532.36,521.34,523.03,524000,0.0,0.0
2024-09-24,527.63,531.52,524.3,528.79,528100,0.0,0.0
2024-09-25,525.88,530.75,522.88,529.94,437300,0.0,0.0
2024-09-26,522.1,528.36,521.0,522.12,426100,0.0,0.0
2024-09-27,524.57,526.7,519.77,521.28,528800,0.0,0.0
2024-09-30,525.84,526.71,519.7,524.5,957200,0.0,0.0
2024-10-01,541.59,553.23,523.56,525.95,1200800,0.0,0.0
2024-10-02,536.6,544.92,536.02,542.19,690900,0.0,0.0
2024-10-03,535.31,541.31,532.74,537.57,443700,0.0,0.0
2024-10-04,534.48,536.29,531.81,533.56,393900,0.0,0.0
2024-10-07,531.72,537.03,529.22,534.0,436200,0.0,0.0
2024-10-08,530.4,534.36,529.4,533.75,422500,0.0,0.0
2024-10-09,529.99,532.28,526.54,529.31,428500,0.0,0.0
2024-10-10,524.87,529.97,523.66,529.97,372800,0.0,0.0
2024-10-11,526.47,528.76,524.31,526.78,325100,0.0,0.0
2024-10-14,531.82,532.74,525.6,528.41,334000,0.0,0.0
2024-10-15,524.71,533.86,523.66,533.01,710700,0.0,0.0
2024-10-16,529.19,529.43,522.79,522.87,541200,0.0,0.0
2024-10-17,525.74,527.2,519.92,522.96,909200,0.0,0.0
2024-10-18,528.55,528.69,523.38,525.98,1245900,0.0,0.0
2024-10-21,527.42,534.63,523.61,531.48,579700,0.0,0.0
2024-10-22,518.01,527.57,515.64,527.57,677400,0.0,0.0
2024-10-23,514.22,520.7,513.27,519.91,919500,0.0,0.0
2024-10-24,521.47,528.76,513.57,513.73,1310300,0.0,0.0
2024-10-25,517.16,525.52,516.38,523.61,516100,0.0,0.0
2024-10-28,509.99,517.08,509.29,517.08,680700,0.0,0.0
2024-10-29,501.92,510.5,501.88,510.34,582000,0.0,0.0
2024-10-30,503.21,507.22,499.73,501.92,799200,0.0,0.0
2024-10-31,506.87,509.54,501.93,503.48,908100,0.0,0.0
2024-11-01,504.81,511.73,504.19,511.73,497900,0.0,0.0
2024-11-04,505.3,508.84,500.02,505.65,455400,0.0,0.0
2024-11-05,510.74,511.03,503.35,506.79,695400,0.0,0.0
2024-11-06,520.93,527.12,513.27,527.12,965700,0.0,0.0
2024-11-07,518.38,523.7,515.27,523.7,671600,0.0,0.0
2024-11-08,526.76,529.03,520.03,521.16,495800,0.0,0.0
2024-11-11,531.45,537.48,530.26,530.68,538400,0.0,0.0
2024-11-12,529.15,533.89,527.68,533.89,649900,0.0,0.0
2024-11-13,518.23,527.67,516.65,526.52,773400,0.0,0.0
2024-11-14,498.23,518.8,490.05,518.8,1187600,0.0,0.0
2024-11-15,491.91,502.11,488.8,495.46,1428600,0.0,0.0
2024-11-18,486.62,496.22,485.58,492.76,875900,0.0,0.0
2024-11-19,488.95,495.84,487.58,492.04,795200,0.0,0.0
2024-11-20,489.91,490.87,485.38,488.25,533500,0.0,0.0
2024-11-21,494.32,494.8,487.11,491.82,609800,0.0,0.0
2024-11-22,494.77,497.89,492.23,495.88,507500,0.0,0.0
2024-11-25,483.22,491.91,476.4,491.42,1805800,0.0,0.0
2024-11-26,486.37,489.67,480.53,484.51,849300,0.0,0.0
2024-11-27,487.02,490.34,485.94,486.21,583400,0.0,0.0
2024-11-29,487.58,488.55,484.55,487.83,336700,0.0,0.0
2024-12-02,484.75,489.17,481.91,487.0,479600,2.06,0.0
2024-12-03,485.2,486.29,483.13,485.67,683800,0.0,0.0
2024-12-04,486.61,487.83,481.05,482.73,804600,0.0,0.0
2024-12-05,479.57,486.58,478.14,485.79,932500,0.0,0.0
2024-12-06,473.64,480.04,470.54,479.6,915700,0.0,0.0
2024-12-09,479.17,482.01,470.6,471.45,930200,0.0,0.0
2024-12-10,480.17,480.67,473.29,477.7,789600,0.0,0.0
2024-12-11,475.61,480.85,474.0,480.29,1058100,0.0,0.0
2024-12-12,481.51,486.22,473.76,477.0,1317400,0.0,0.0
2024-12-13,480.0,484.01,477.67,479.98,699600,0.0,0.0
2024-12-16,482.6,484.64,477.48,478.83,859200,0.0,0.0
2024-12-17,480.29,486.89,478.39,480.95,747300,0.0,0.0
2024-12-18,467.66,483.5,467.11,480.88,839200,0.0,0.0
